,date,Class,Polarity,Subjectivity
39092,2021-08-19,neutral,0.0,1.0
39093,2021-08-19,positive,0.8343,0.825
39094,2021-08-19,negative,-0.128,0.87
39095,2021-08-19,neutral,0.0,1.0
39096,2021-08-19,positive,0.3182,0.916
39097,2021-08-19,negative,-0.6115,0.84
39098,2021-08-19,positive,0.34,0.769
39099,2021-08-19,positive,0.4767,0.868
39100,2021-08-19,positive,0.6542,0.85
39101,2021-08-19,positive,0.1779,0.836
39102,2021-08-19,negative,-0.2263,0.89
39103,2021-08-19,neutral,0.0,1.0
39104,2021-08-19,positive,0.6249,0.797
39105,2021-08-19,negative,-0.6808,0.827
39106,2021-08-19,neutral,0.0,1.0
39107,2021-08-19,neutral,0.0,1.0
39108,2021-08-19,positive,0.6249,0.936
39109,2021-08-19,neutral,0.0,1.0
39110,2021-08-19,negative,-0.5719,0.821
39111,2021-08-19,neutral,0.0,1.0
39112,2021-08-19,neutral,0.0,1.0
39113,2021-08-19,positive,0.6597,0.833
39114,2021-08-19,negative,-0.25,0.963
39115,2021-08-19,negative,-0.34,0.912
